item_id	timestamp	time	ord0
7205	2023-11-28	10:00	3
7204	2023-11-27	22:00	18
7203	2023-11-27	20:00	11
7202	2023-11-27	18:00	7
7201	2023-11-27	16:00	16
7200	2023-11-27	13:00	17
7199	2023-11-27	10:00	20
7198	2023-11-26	22:00	11
7197	2023-11-26	20:00	12
7196	2023-11-26	18:00	19
7195	2023-11-26	16:00	20
7194	2023-11-26	13:00	3
7193	2023-11-26	10:00	11
7192	2023-11-25	22:00	3
7191	2023-11-25	20:00	13
7190	2023-11-25	18:00	5
7189	2023-11-25	16:00	20
7188	2023-11-25	13:00	13
7187	2023-11-25	10:00	6
7186	2023-11-24	22:00	17
7185	2023-11-24	20:00	1
7184	2023-11-24	18:00	2
7183	2023-11-24	16:00	9
7182	2023-11-24	13:00	11
7181	2023-11-24	10:00	14
7180	2023-11-23	22:00	14
7179	2023-11-23	20:00	8
7178	2023-11-23	18:00	3
7177	2023-11-23	16:00	19
7176	2023-11-23	13:00	19
7175	2023-11-23	10:00	3
7174	2023-11-22	22:00	12
7173	2023-11-22	20:00	15
7172	2023-11-22	18:00	14
7171	2023-11-22	16:00	2
7170	2023-11-22	13:00	19
7169	2023-11-22	10:00	2
7168	2023-11-21	22:00	5
7167	2023-11-21	20:00	15
7166	2023-11-21	18:00	18
7165	2023-11-21	16:00	11
7164	2023-11-21	13:00	8
7163	2023-11-21	10:00	12
7162	2023-11-20	22:00	18
7161	2023-11-20	20:00	4
7160	2023-11-20	18:00	8
7159	2023-11-20	16:00	3
7158	2023-11-20	13:00	10
7157	2023-11-20	10:00	2
7156	2023-11-19	22:00	18
7155	2023-11-19	20:00	7
7154	2023-11-19	18:00	17
7153	2023-11-19	16:00	15
7152	2023-11-19	13:00	14
7151	2023-11-19	10:00	7
7150	2023-11-18	22:00	14
7149	2023-11-18	20:00	1
7148	2023-11-18	18:00	6
7147	2023-11-18	16:00	15
7146	2023-11-18	13:00	18
7145	2023-11-18	10:00	5
7144	2023-11-17	22:00	4
7143	2023-11-17	20:00	11
7142	2023-11-17	18:00	11
7141	2023-11-17	16:00	11
7140	2023-11-17	13:00	2
7139	2023-11-17	10:00	17
7138	2023-11-16	22:00	1
7137	2023-11-16	20:00	15
7136	2023-11-16	18:00	19
7135	2023-11-16	16:00	7
7134	2023-11-16	13:00	15
7133	2023-11-16	10:00	12
7132	2023-11-15	22:00	6
7131	2023-11-15	20:00	5
7130	2023-11-15	18:00	9
7129	2023-11-15	16:00	3
7128	2023-11-15	13:00	7
7127	2023-11-15	10:00	4
7126	2023-11-14	22:00	10
7125	2023-11-14	20:00	15
7124	2023-11-14	18:00	20
7123	2023-11-14	16:00	10
7122	2023-11-14	13:00	16
7121	2023-11-14	10:00	18
7120	2023-11-13	22:00	1
7119	2023-11-13	20:00	9
7118	2023-11-13	18:00	12
7117	2023-11-13	16:00	7
7116	2023-11-13	13:00	5
7115	2023-11-13	10:00	9
7114	2023-11-12	22:00	6
7113	2023-11-12	20:00	12
7112	2023-11-12	18:00	11
7111	2023-11-12	16:00	20
7110	2023-11-12	13:00	15
7109	2023-11-12	10:00	17
7108	2023-11-11	22:00	7
7107	2023-11-11	20:00	17
7106	2023-11-11	18:00	7
7105	2023-11-11	16:00	20
7104	2023-11-11	13:00	5
7103	2023-11-11	10:00	12
7102	2023-11-10	22:00	6
7101	2023-11-10	20:00	19
7100	2023-11-10	18:00	2
7099	2023-11-10	16:00	4
7098	2023-11-10	13:00	8
7097	2023-11-10	10:00	5
7096	2023-11-09	22:00	15
7095	2023-11-09	20:00	17
7094	2023-11-09	18:00	8
7093	2023-11-09	16:00	15
7092	2023-11-09	13:00	20
7091	2023-11-09	10:00	3
7090	2023-11-08	22:00	2
7089	2023-11-08	20:00	15
7088	2023-11-08	18:00	8
7087	2023-11-08	16:00	1
7086	2023-11-08	13:00	17
7085	2023-11-08	10:00	1
7084	2023-11-07	22:00	17
7083	2023-11-07	20:00	17
7082	2023-11-07	18:00	19
7081	2023-11-07	16:00	5
7080	2023-11-07	13:00	4
7079	2023-11-07	10:00	5
7078	2023-11-06	22:00	13
7077	2023-11-06	20:00	5
7076	2023-11-06	18:00	2
7075	2023-11-06	16:00	6
7074	2023-11-06	13:00	5
7073	2023-11-06	10:00	9
7072	2023-11-05	22:00	3
7071	2023-11-05	20:00	15
7070	2023-11-05	18:00	4
7069	2023-11-05	16:00	20
7068	2023-11-05	13:00	2
7067	2023-11-05	10:00	11
7066	2023-11-04	22:00	2
7065	2023-11-04	20:00	6
7064	2023-11-04	18:00	8
7063	2023-11-04	16:00	9
7062	2023-11-04	13:00	8
7061	2023-11-04	10:00	8
7060	2023-11-03	22:00	20
7059	2023-11-03	20:00	3
7058	2023-11-03	18:00	2
7057	2023-11-03	16:00	11
7056	2023-11-03	13:00	8
7055	2023-11-03	10:00	7
7054	2023-11-02	22:00	11
7053	2023-11-02	20:00	18
7052	2023-11-02	18:00	3
7051	2023-11-02	16:00	2
7050	2023-11-02	13:00	14
7049	2023-11-02	10:00	1
7048	2023-11-01	22:00	8
7047	2023-11-01	20:00	13
7046	2023-11-01	18:00	5
7045	2023-11-01	16:00	8
7044	2023-11-01	13:00	10
7043	2023-11-01	10:00	11
7042	2023-10-31	22:00	9
7041	2023-10-31	20:00	9
7040	2023-10-31	18:00	17
7039	2023-10-31	16:00	5
7038	2023-10-31	13:00	14
7037	2023-10-31	10:00	1
7036	2023-10-30	22:00	3
7035	2023-10-30	18:00	8
7034	2023-10-30	16:00	2
7033	2023-10-30	13:00	6
7032	2023-10-30	10:00	1
7031	2023-10-29	22:00	13
7030	2023-10-29	18:00	14
7029	2023-10-29	16:00	18
7028	2023-10-29	13:00	16
7027	2023-10-29	10:00	4
7026	2023-10-28	22:00	7
7025	2023-10-28	18:00	13
7024	2023-10-28	16:00	17
7023	2023-10-28	13:00	15
7022	2023-10-28	10:00	15
7021	2023-10-27	22:00	3
7020	2023-10-27	18:00	14
7019	2023-10-27	16:00	17
7018	2023-10-27	13:00	12
7017	2023-10-27	10:00	15
7016	2023-10-26	22:00	14
7015	2023-10-26	18:00	14
7014	2023-10-26	16:00	8
7013	2023-10-26	13:00	1
7012	2023-10-26	10:00	7
7011	2023-10-25	22:00	1
7010	2023-10-25	18:00	2
7009	2023-10-25	16:00	6
7008	2023-10-25	13:00	19
7007	2023-10-25	10:00	10
7006	2023-10-24	22:00	9
7005	2023-10-24	18:00	12
7004	2023-10-24	16:00	4
7003	2023-10-24	13:00	9
7002	2023-10-24	10:00	7
7001	2023-10-23	22:00	3
7000	2023-10-23	18:00	7
6999	2023-10-23	16:00	13
6998	2023-10-23	13:00	19
6997	2023-10-23	10:00	19
6996	2023-10-22	22:00	8
6995	2023-10-22	18:00	7
6994	2023-10-22	16:00	3
6993	2023-10-22	13:00	4
6992	2023-10-22	10:00	12
6991	2023-10-21	22:00	7
6990	2023-10-21	18:00	16
6989	2023-10-21	16:00	9
6988	2023-10-21	13:00	9
6987	2023-10-21	10:00	18
6986	2023-10-20	22:00	14
6985	2023-10-20	18:00	17
6984	2023-10-20	16:00	8
6983	2023-10-20	13:00	14
6982	2023-10-20	10:00	3
6981	2023-10-19	22:00	10
6980	2023-10-19	18:00	10
6979	2023-10-19	16:00	14
6978	2023-10-19	13:00	9
6977	2023-10-19	10:00	18
6976	2023-10-18	22:00	12
6975	2023-10-18	18:00	2
6974	2023-10-18	16:00	20
6973	2023-10-18	13:00	14
6972	2023-10-18	10:00	4
6971	2023-10-17	22:00	7
6970	2023-10-17	18:00	5
6969	2023-10-17	16:00	15
6968	2023-10-17	13:00	1
6967	2023-10-17	10:00	2
6966	2023-10-16	22:00	2
6965	2023-10-16	18:00	12
6964	2023-10-16	16:00	13
6963	2023-10-16	13:00	3
6962	2023-10-16	10:00	15
6961	2023-10-15	22:00	9
6960	2023-10-15	18:00	8
6959	2023-10-15	16:00	13
6958	2023-10-15	13:00	13
6957	2023-10-15	10:00	17
6956	2023-10-14	22:00	3
6955	2023-10-14	18:00	19
6954	2023-10-14	16:00	4
6953	2023-10-14	13:00	8
6952	2023-10-14	10:00	19
6951	2023-10-13	22:00	3
6950	2023-10-13	18:00	2
6949	2023-10-13	16:00	10
6948	2023-10-13	13:00	14
6947	2023-10-13	10:00	1
6946	2023-10-12	22:00	3
6945	2023-10-12	18:00	10
6944	2023-10-12	16:00	19
6943	2023-10-12	13:00	10
6942	2023-10-12	10:00	15
6941	2023-10-11	22:00	2
6940	2023-10-11	18:00	1
6939	2023-10-11	16:00	16
6938	2023-10-11	13:00	10
6937	2023-10-11	10:00	12
6936	2023-10-10	22:00	3
6935	2023-10-10	18:00	11
6934	2023-10-10	16:00	2
6933	2023-10-10	13:00	17
6932	2023-10-10	10:00	3
6931	2023-10-09	22:00	14
6930	2023-10-09	18:00	5
6929	2023-10-09	16:00	10
6928	2023-10-09	13:00	2
6927	2023-10-09	10:00	4
6926	2023-10-08	22:00	19
6925	2023-10-08	18:00	7
6924	2023-10-08	16:00	5
6923	2023-10-08	13:00	15
6922	2023-10-08	10:00	3
6921	2023-10-07	22:00	1
6920	2023-10-07	18:00	10
6919	2023-10-07	16:00	4
6918	2023-10-07	13:00	11
6917	2023-10-07	10:00	10
6916	2023-10-06	22:00	6
6915	2023-10-06	18:00	16
6914	2023-10-06	16:00	10
6913	2023-10-06	13:00	2
6912	2023-10-06	10:00	1
6911	2023-10-05	22:00	8
6910	2023-10-05	18:00	20
6909	2023-10-05	16:00	6
6908	2023-10-05	13:00	14
6907	2023-10-05	10:00	2
6906	2023-10-04	22:00	13
6905	2023-10-04	18:00	11
6904	2023-10-04	16:00	17
6903	2023-10-04	13:00	17
6902	2023-10-04	10:00	15
6901	2023-10-03	22:00	17
6900	2023-10-03	18:00	1
6899	2023-10-03	16:00	16
6898	2023-10-03	13:00	7
6897	2023-10-03	10:00	9
6896	2023-10-02	22:00	18
6895	2023-10-02	18:00	1
6894	2023-10-02	16:00	20
6893	2023-10-02	13:00	6
6892	2023-10-02	10:00	14
6891	2023-10-01	22:00	11
6890	2023-10-01	18:00	2
6889	2023-10-01	16:00	12
6888	2023-10-01	13:00	4
6887	2023-10-01	10:00	6
6886	2023-09-30	22:00	1
6885	2023-09-30	18:00	13
6884	2023-09-30	16:00	16
6883	2023-09-30	13:00	2
6882	2023-09-30	10:00	9
6881	2023-09-29	22:00	20
6880	2023-09-29	18:00	16
6879	2023-09-29	16:00	17
6878	2023-09-29	13:00	8
6877	2023-09-29	10:00	19
6876	2023-09-28	22:00	3
6875	2023-09-28	18:00	19
6874	2023-09-28	16:00	2
6873	2023-09-28	13:00	1
6872	2023-09-28	10:00	2
6871	2023-09-27	22:00	3
6870	2023-09-27	18:00	16
6869	2023-09-27	16:00	7
6868	2023-09-27	13:00	10
6867	2023-09-27	10:00	8
6866	2023-09-26	22:00	1
6865	2023-09-26	18:00	16
6864	2023-09-26	16:00	1
6863	2023-09-26	13:00	6
6862	2023-09-26	10:00	12
6861	2023-09-25	22:00	5
6860	2023-09-25	18:00	4
6859	2023-09-25	16:00	11
6858	2023-09-25	13:00	2
6857	2023-09-25	10:00	3
6856	2023-09-24	22:00	19
6855	2023-09-24	18:00	15
6854	2023-09-24	16:00	5
6853	2023-09-24	13:00	19
6852	2023-09-24	10:00	2
6851	2023-09-23	22:00	19
6850	2023-09-23	18:00	1
6849	2023-09-23	16:00	15
6848	2023-09-23	13:00	8
6847	2023-09-23	10:00	2
6846	2023-09-22	22:00	18
6845	2023-09-22	18:00	16
6844	2023-09-22	16:00	8
6843	2023-09-22	13:00	10
6842	2023-09-22	10:00	20
6841	2023-09-21	22:00	14
6840	2023-09-21	18:00	17
6839	2023-09-21	16:00	10
6838	2023-09-21	13:00	20
6837	2023-09-21	10:00	12
6836	2023-09-20	22:00	4
6835	2023-09-20	18:00	2
6834	2023-09-20	16:00	9
6833	2023-09-20	13:00	9
6832	2023-09-20	10:00	18
6831	2023-09-19	22:00	6
6830	2023-09-19	18:00	11
6829	2023-09-19	16:00	16
6828	2023-09-19	13:00	19
6827	2023-09-19	10:00	10
6826	2023-09-18	22:00	9
6825	2023-09-18	18:00	13
6824	2023-09-18	16:00	3
6823	2023-09-18	13:00	14
6822	2023-09-18	10:00	5
6821	2023-09-17	22:00	2
6820	2023-09-17	18:00	10
6819	2023-09-17	16:00	20
6818	2023-09-17	13:00	10
6817	2023-09-17	10:00	17
6816	2023-09-16	22:00	3
6815	2023-09-16	18:00	16
6814	2023-09-16	16:00	16
6813	2023-09-16	13:00	5
6812	2023-09-16	10:00	14
6811	2023-09-15	22:00	10
6810	2023-09-15	18:00	20
6809	2023-09-15	16:00	12
6808	2023-09-15	13:00	19
6807	2023-09-15	10:00	19
6806	2023-09-14	22:00	14
6805	2023-09-14	18:00	4
6804	2023-09-14	16:00	15
6803	2023-09-14	13:00	14
6802	2023-09-14	10:00	1
6801	2023-09-13	22:00	4
6800	2023-09-13	18:00	1
6799	2023-09-13	16:00	18
6798	2023-09-13	13:00	11
6797	2023-09-13	10:00	1
6796	2023-09-12	22:00	17
6795	2023-09-12	18:00	12
6794	2023-09-12	16:00	6
6793	2023-09-12	13:00	7
6792	2023-09-12	10:00	6
6791	2023-09-11	22:00	1
6790	2023-09-11	18:00	9
6789	2023-09-11	16:00	12
6788	2023-09-11	13:00	3
6787	2023-09-11	10:00	9
6786	2023-09-10	22:00	9
6785	2023-09-10	18:00	8
6784	2023-09-10	16:00	13
6783	2023-09-10	13:00	18
6782	2023-09-10	10:00	15
6781	2023-09-09	22:00	8
6780	2023-09-09	18:00	2
6779	2023-09-09	16:00	12
6778	2023-09-09	13:00	12
6777	2023-09-09	10:00	11
6776	2023-09-08	22:00	6
6775	2023-09-08	18:00	5
6774	2023-09-08	16:00	18
6773	2023-09-08	13:00	14
6772	2023-09-08	10:00	10
6771	2023-09-07	22:00	11
6770	2023-09-07	18:00	19
6769	2023-09-07	16:00	13
6768	2023-09-07	13:00	4
6767	2023-09-07	10:00	12
6766	2023-09-06	22:00	6
6765	2023-09-06	18:00	8
6764	2023-09-06	16:00	5
6763	2023-09-06	13:00	14
6762	2023-09-06	10:00	7
6761	2023-09-05	22:00	5
6760	2023-09-05	18:00	4
6759	2023-09-05	16:00	8
6758	2023-09-05	13:00	20
6757	2023-09-05	10:00	9
6756	2023-09-04	22:00	11
6755	2023-09-04	18:00	8
6754	2023-09-04	16:00	3
6753	2023-09-04	13:00	1
6752	2023-09-04	10:00	9
6751	2023-09-03	22:00	18
6750	2023-09-03	18:00	10
6749	2023-09-03	16:00	14
6748	2023-09-03	13:00	17
6747	2023-09-03	10:00	6
6746	2023-09-02	22:00	3
6745	2023-09-02	18:00	16
6744	2023-09-02	16:00	12
6743	2023-09-02	13:00	7
6742	2023-09-02	10:00	4
6741	2023-09-01	22:00	6
6740	2023-09-01	18:00	10
6739	2023-09-01	16:00	18
6738	2023-09-01	13:00	7
6737	2023-09-01	10:00	16
6736	2023-08-31	22:00	2
6735	2023-08-31	18:00	10
6734	2023-08-31	16:00	2
6733	2023-08-31	13:00	7
6732	2023-08-31	10:00	8
6731	2023-08-30	22:00	11
6730	2023-08-30	18:00	3
6729	2023-08-30	16:00	3
6728	2023-08-30	13:00	10
6727	2023-08-30	10:00	20
6726	2023-08-29	22:00	14
6725	2023-08-29	18:00	11
6724	2023-08-29	16:00	8
6723	2023-08-29	13:00	20
6722	2023-08-29	10:00	14
6721	2023-08-28	22:00	11
6720	2023-08-28	18:00	20
6719	2023-08-28	16:00	9
6718	2023-08-28	13:00	11
6717	2023-08-28	10:00	16
6716	2023-08-27	22:00	9
6715	2023-08-27	18:00	10
6714	2023-08-27	16:00	18
6713	2023-08-27	13:00	3
6712	2023-08-27	10:00	4
6711	2023-08-26	22:00	14
6710	2023-08-26	18:00	12
6709	2023-08-26	16:00	3
6708	2023-08-26	13:00	10
6707	2023-08-26	10:00	2
6706	2023-08-25	22:00	14
6705	2023-08-25	18:00	2
6704	2023-08-25	16:00	4
6703	2023-08-25	13:00	6
6702	2023-08-25	10:00	14
6701	2023-08-24	22:00	12
6700	2023-08-24	18:00	20
6699	2023-08-24	16:00	15
6698	2023-08-24	13:00	9
6697	2023-08-24	10:00	16
6696	2023-08-23	22:00	10
6695	2023-08-23	18:00	2
6694	2023-08-23	16:00	11
6693	2023-08-23	13:00	2
6692	2023-08-23	10:00	1
6691	2023-08-22	22:00	10
6690	2023-08-22	18:00	4
6689	2023-08-22	16:00	20
6688	2023-08-22	13:00	19
6687	2023-08-22	10:00	10
6686	2023-08-21	22:00	14
6685	2023-08-21	18:00	13
6684	2023-08-21	16:00	10
6683	2023-08-21	13:00	3
6682	2023-08-21	10:00	10
6681	2023-08-20	22:00	16
6680	2023-08-20	18:00	20
6679	2023-08-20	16:00	1
6678	2023-08-20	13:00	4
6677	2023-08-20	10:00	17
6676	2023-08-19	22:00	8
6675	2023-08-19	18:00	18
6674	2023-08-19	16:00	7
6673	2023-08-19	13:00	14
6672	2023-08-19	10:00	4
6671	2023-08-18	22:00	1
6670	2023-08-18	18:00	12
6669	2023-08-18	16:00	19
6668	2023-08-18	13:00	7
6667	2023-08-18	10:00	9
6666	2023-08-17	22:00	9
6665	2023-08-17	18:00	15
6664	2023-08-17	16:00	10
6663	2023-08-17	13:00	11
6662	2023-08-17	10:00	6
6661	2023-08-16	22:00	2
6660	2023-08-16	18:00	20
6659	2023-08-16	16:00	11
6658	2023-08-16	13:00	19
6657	2023-08-16	10:00	10
6656	2023-08-15	22:00	14
6655	2023-08-15	18:00	14
6654	2023-08-15	16:00	10
6653	2023-08-15	13:00	2
6652	2023-08-15	10:00	17
6651	2023-08-14	22:00	1
6650	2023-08-14	18:00	14
6649	2023-08-14	16:00	16
6648	2023-08-14	13:00	14
6647	2023-08-14	10:00	13
6646	2023-08-13	22:00	13
6645	2023-08-13	18:00	13
6644	2023-08-13	16:00	5
6643	2023-08-13	13:00	16
6642	2023-08-13	10:00	14
6641	2023-08-12	22:00	14
6640	2023-08-12	18:00	2
6639	2023-08-12	16:00	17
6638	2023-08-12	13:00	1
6637	2023-08-12	10:00	3
6636	2023-08-11	22:00	14
6635	2023-08-11	18:00	14
6634	2023-08-11	16:00	11
6633	2023-08-11	13:00	2
6632	2023-08-11	10:00	11
6631	2023-08-10	22:00	7
6630	2023-08-07	22:00	12
6629	2023-08-07	18:00	9
6628	2023-08-07	16:00	12
6627	2023-08-07	13:00	18
6626	2023-08-07	10:00	3
6625	2023-08-06	22:00	3
6624	2023-08-06	18:00	19
6623	2023-08-06	16:00	6
6622	2023-08-06	13:00	8
6621	2023-08-06	10:00	15
6620	2023-08-05	22:00	16
6619	2023-08-05	18:00	16
6618	2023-08-05	16:00	16
6617	2023-08-05	13:00	1
6616	2023-08-05	10:00	18
6615	2023-08-04	22:00	6
6614	2023-08-04	18:00	20
6613	2023-08-04	16:00	16
6612	2023-08-04	13:00	9
6611	2023-08-04	10:00	1
6610	2023-08-03	22:00	14
6609	2023-08-03	18:00	2
6608	2023-08-03	16:00	6
6607	2023-08-03	13:00	3
6606	2023-08-03	10:00	11
6605	2023-08-02	22:00	20
6604	2023-08-02	18:00	8
6603	2023-08-02	16:00	10
6602	2023-08-02	13:00	20
6601	2023-08-02	10:00	7
6600	2023-08-01	22:00	9
6599	2023-08-01	18:00	15
6598	2023-08-01	16:00	7
6597	2023-08-01	13:00	12
6596	2023-08-01	10:00	14
6595	2023-07-31	22:00	8
6594	2023-07-31	18:00	10
6593	2023-07-31	16:00	5
6592	2023-07-31	13:00	16
6591	2023-07-31	10:00	2
6590	2023-07-30	22:00	12
6589	2023-07-30	18:00	16
6588	2023-07-30	16:00	4
6587	2023-07-30	13:00	5
6586	2023-07-30	10:00	9
6585	2023-07-29	22:00	20
6584	2023-07-29	18:00	15
6583	2023-07-29	16:00	1
6582	2023-07-29	13:00	5
6581	2023-07-29	10:00	13
6580	2023-07-28	22:00	7
6579	2023-07-28	18:00	9
6578	2023-07-28	16:00	10
6577	2023-07-28	13:00	17
6576	2023-07-28	10:00	6
6575	2023-07-27	22:00	16
6574	2023-07-27	18:00	8
6573	2023-07-27	16:00	5
6572	2023-07-27	13:00	19
6571	2023-07-27	10:00	2
6570	2023-07-26	22:00	2
6569	2023-07-26	18:00	20
6568	2023-07-26	16:00	20
6567	2023-07-26	13:00	6
6566	2023-07-26	10:00	7
6565	2023-07-25	22:00	10
6564	2023-07-25	18:00	19
6563	2023-07-25	16:00	16
6562	2023-07-25	13:00	12
6561	2023-07-25	10:00	2
6560	2023-07-24	22:00	13
6559	2023-07-24	18:00	14
6558	2023-07-24	16:00	2
6557	2023-07-24	13:00	9
6556	2023-07-24	10:00	11
6555	2023-07-23	22:00	2
6554	2023-07-23	18:00	6
6553	2023-07-23	16:00	18
6552	2023-07-23	13:00	12
6551	2023-07-23	10:00	15
6550	2023-07-22	22:00	5
6549	2023-07-22	18:00	7
6548	2023-07-22	16:00	18
6547	2023-07-22	13:00	9
6546	2023-07-22	10:00	2
6545	2023-07-21	22:00	17
6544	2023-07-21	18:00	15
6543	2023-07-21	16:00	6
6542	2023-07-21	13:00	20
6541	2023-07-21	10:00	3
6540	2023-07-20	22:00	12
6539	2023-07-20	18:00	8
6538	2023-07-20	16:00	10
6537	2023-07-20	13:00	16
6536	2023-07-20	10:00	5
6535	2023-07-19	22:00	16
6534	2023-07-19	18:00	8
6533	2023-07-19	16:00	15
6532	2023-07-19	13:00	8
6531	2023-07-19	10:00	10
6530	2023-07-18	22:00	7
6529	2023-07-18	18:00	3
6528	2023-07-18	16:00	16
6527	2023-07-18	13:00	1
6526	2023-07-18	10:00	17
6525	2023-07-17	22:00	5
6524	2023-07-17	18:00	5
6523	2023-07-17	16:00	12
6522	2023-07-17	13:00	17
6521	2023-07-17	10:00	11
6520	2023-07-16	22:00	20
6519	2023-07-16	18:00	10
6518	2023-07-16	16:00	12
6517	2023-07-16	13:00	2
6516	2023-07-16	10:00	6
6515	2023-07-15	22:00	16
6514	2023-07-15	18:00	8
6513	2023-07-15	16:00	18
6512	2023-07-15	13:00	2
6511	2023-07-15	10:00	15
6510	2023-07-14	22:00	18
6509	2023-07-14	18:00	7
6508	2023-07-14	16:00	10
6507	2023-07-14	13:00	3
6506	2023-07-14	10:00	2
6505	2023-07-13	22:00	1
6504	2023-07-13	18:00	10
6503	2023-07-13	16:00	13
6502	2023-07-13	13:00	15
6501	2023-07-13	10:00	11
6500	2023-07-12	22:00	11
6499	2023-07-12	18:00	4
6498	2023-07-12	16:00	3
6497	2023-07-12	13:00	9
6496	2023-07-12	10:00	3
6495	2023-07-11	22:00	13
6494	2023-07-11	18:00	1
6493	2023-07-11	16:00	15
6492	2023-07-11	13:00	17
6491	2023-07-11	10:00	15
6490	2023-07-10	22:00	17
6489	2023-07-10	18:00	6
6488	2023-07-10	16:00	5
6487	2023-07-10	13:00	12
6486	2023-07-10	10:00	12
6485	2023-07-09	22:00	18
6484	2023-07-09	18:00	2
6483	2023-07-09	16:00	10
6482	2023-07-09	13:00	3
6481	2023-07-09	10:00	7
6480	2023-07-08	22:00	17
6479	2023-07-08	18:00	20
6478	2023-07-08	16:00	9
6477	2023-07-08	13:00	7
6476	2023-07-08	10:00	8
6475	2023-07-07	22:00	8
6474	2023-07-07	18:00	15
6473	2023-07-07	16:00	14
6472	2023-07-07	13:00	17
6471	2023-07-07	10:00	4
6470	2023-07-06	22:00	16
6469	2023-07-06	18:00	16
6468	2023-07-06	16:00	15
6467	2023-07-06	13:00	9
6466	2023-07-06	10:00	6
6465	2023-07-05	22:00	9
6464	2023-07-05	18:00	2
6463	2023-07-05	16:00	4
6462	2023-07-05	13:00	6
6461	2023-07-05	10:00	14
6460	2023-07-04	22:00	13
6459	2023-07-04	18:00	17
6458	2023-07-04	16:00	9
6457	2023-07-04	13:00	15
6456	2023-07-04	10:00	18
6455	2023-07-03	22:00	4
6454	2023-07-03	18:00	12
6453	2023-07-03	16:00	2
6452	2023-07-03	13:00	8
6451	2023-07-03	10:00	4
6450	2023-07-02	22:00	5
6449	2023-07-02	18:00	18
6448	2023-07-02	16:00	13
6447	2023-07-02	13:00	10
6446	2023-07-02	10:00	15
6445	2023-07-01	22:00	12
6444	2023-07-01	18:00	4
6443	2023-07-01	16:00	5
6442	2023-07-01	13:00	1
6441	2023-07-01	10:00	7
6440	2023-06-30	22:00	7
6439	2023-06-30	18:00	17
6438	2023-06-30	16:00	10
6437	2023-06-30	13:00	4
6436	2023-06-30	10:00	1
6435	2023-06-29	22:00	1
6434	2023-06-29	18:00	14
6433	2023-06-29	16:00	16
6432	2023-06-29	13:00	19
6431	2023-06-29	10:00	5
6430	2023-06-28	22:00	14
6429	2023-06-28	18:00	11
6428	2023-06-28	16:00	16
6427	2023-06-28	13:00	9
6426	2023-06-28	10:00	4
6425	2023-06-27	22:00	19
6424	2023-06-27	18:00	14
6423	2023-06-27	16:00	9
6422	2023-06-27	13:00	2
6421	2023-06-27	10:00	13
6420	2023-06-26	22:00	6
6419	2023-06-26	18:00	4
6418	2023-06-26	16:00	1
6417	2023-06-26	13:00	1
6416	2023-06-26	10:00	9
6415	2023-06-25	22:00	11
6414	2023-06-25	18:00	16
6413	2023-06-25	16:00	7
6412	2023-06-25	13:00	13
6411	2023-06-25	10:00	8
6410	2023-06-24	22:00	2
6409	2023-06-24	18:00	1
6408	2023-06-24	16:00	20
6407	2023-06-24	13:00	4
6406	2023-06-24	10:00	3
6405	2023-06-23	22:00	8
6404	2023-06-23	18:00	10
6403	2023-06-23	16:00	3
6402	2023-06-23	13:00	7
6401	2023-06-23	10:00	12
6400	2023-06-22	22:00	16
6399	2023-06-22	18:00	9
6398	2023-06-22	16:00	8
6397	2023-06-22	13:00	5
6396	2023-06-22	10:00	5
6395	2023-06-21	22:00	6
6394	2023-06-21	18:00	1
6393	2023-06-21	16:00	9
6392	2023-06-21	13:00	13
6391	2023-06-21	10:00	18
6390	2023-06-20	22:00	11
6389	2023-06-20	18:00	14
6388	2023-06-20	16:00	7
6387	2023-06-20	13:00	15
6386	2023-06-20	10:00	9
6385	2023-06-19	22:00	8
6384	2023-06-19	18:00	18
6383	2023-06-19	16:00	13
6382	2023-06-19	13:00	15
6381	2023-06-19	10:00	9
6380	2023-06-18	22:00	12
6379	2023-06-18	18:00	10
6378	2023-06-18	16:00	1
6377	2023-06-18	13:00	1
6376	2023-06-18	10:00	19
6375	2023-06-17	22:00	12
6374	2023-06-17	18:00	14
6373	2023-06-17	16:00	19
6372	2023-06-17	13:00	12
6371	2023-06-17	10:00	9
6370	2023-06-16	22:00	20
6369	2023-06-16	18:00	8
6368	2023-06-16	16:00	19
6367	2023-06-16	13:00	10
6366	2023-06-16	10:00	12
6365	2023-06-15	22:00	2
6364	2023-06-15	18:00	3
6363	2023-06-15	16:00	20
6362	2023-06-15	13:00	2
6361	2023-06-15	10:00	11
6360	2023-06-14	22:00	5
6359	2023-06-14	18:00	3
6358	2023-06-14	16:00	8
6357	2023-06-14	13:00	12
6356	2023-06-14	10:00	8
6355	2023-06-13	22:00	2
6354	2023-06-13	18:00	7
6353	2023-06-13	16:00	17
6352	2023-06-13	13:00	8
6351	2023-06-13	10:00	9
6350	2023-06-12	22:00	6
6349	2023-06-12	18:00	8
6348	2023-06-12	16:00	13
6347	2023-06-12	13:00	5
6346	2023-06-12	10:00	5
6345	2023-06-11	22:00	7
6344	2023-06-11	18:00	20
6343	2023-06-11	16:00	14
6342	2023-06-11	13:00	3
6341	2023-06-11	10:00	7
6340	2023-06-10	22:00	5
6339	2023-06-10	18:00	15
6338	2023-06-10	16:00	17
6337	2023-06-10	13:00	19
6336	2023-06-10	10:00	5
6335	2023-06-09	22:00	16
6334	2023-06-09	18:00	17
6333	2023-06-09	16:00	19
6332	2023-06-09	13:00	8
